sampleID	P167_261-Asymptomatic-0-216-0-pro	P168_262-Asymptomatic-0-217-0-pro	P166_260-Asymptomatic-0-215-0-pro	P175_269-Asymptomatic-0-224-0-pro	P164_258-Asymptomatic-0-213-0-pro	P161_255-Asymptomatic-0-210-0-pro	P162_256-Asymptomatic-0-211-0-pro	P169_263-Asymptomatic-0-218-0-pro	P170_264-Asymptomatic-0-219-0-pro	P060_147-Mild-0-133-0-pro	P047_142-Mild-0-132-0-pro	P040_145-Mild-0-131-0-pro	P033_150-Mild-0-130-0-pro	P088_144-Severe-0-136-0-pro	P066_153-Mild-0-135-0-pro	P061_149-Mild-0-134-0-pro	P005_164-Asymptomatic-0-139-0-pro	P001_158-Asymptomatic-0-138-0-pro	P109_034-Severe-1-24-0-pro	P119_036-Severe-1-26-1-pro	P073_029-Death-1-27-1-pro	P080_027-Death-0-21-1-pro	P094_031-Severe-0-23-0-pro	P076_025-Death-0-28-1-pro	P057_188-Mild-0-163-0-pro	P178_272-Asymptomatic-0-227-0-pro	P027_148-Mild-0-120-0-pro	P029_099-Mild-0-121-0-pro	P039_140-Mild-0-122-0-pro	P063_154-Mild-0-123-0-pro	P081_139-Death-6-124-6-pro	P118_138-Severe-3-126-3-pro	P004_146-Mild-0-127-0-pro	P016_143-Mild-0-128-0-pro	P031_151-Mild-0-129-0-pro	P050_069-Mild-0-59-0-pro	P014_121-Mild-0-58-0-pro	P097_063-Severe-1-57-1-pro	P104_055-Severe-0-51-1-pro	P018_065-Mild-0-53-0-pro	P084_052-Critical-1-52-1-pro	P150_244-Asymptomatic-0-199-0-pro	P149_243-Asymptomatic-0-198-0-pro	P146_240-Asymptomatic-0-195-0-pro	P145_239-Asymptomatic-0-194-0-pro	P147_241-Asymptomatic-0-196-0-pro	P141_235-Asymptomatic-0-190-0-pro	P144_238-Asymptomatic-0-193-0-pro	P143_237-Asymptomatic-0-192-0-pro	P070_102-Mild-0-115-0-pro	P115_024-Severe-1-114-0-pro	P086_136-Critical-2-116-2-pro	P013_129-Mild-0-110-0-pro	P127_221-Asymptomatic-0-176-0-pro	P156_250-Asymptomatic-0-205-0-pro	P102_087-Severe-3-80-2-pro	P095_092-Severe-2-84-2-pro	P194_288-Asymptomatic-0-240-0-pro	P108_120-Severe-3-100-2-pro	P090_125-Severe-3-105-2-pro	P096_040-Severe-0-38-1-pro	P025_041-Mild-0-32-0-pro	P117_026-Severe-1-31-0-pro	P111_035-Severe-1-30-1-pro	P093_039-Severe-1-37-1-pro	P067_067-Mild-0-60-0-pro	P082_071-Death-5-63-5-pro	P020_072-Mild-0-64-0-pro	P130_224-Asymptomatic-0-179-0-pro	P129_223-Asymptomatic-0-178-0-pro	P074_075-Death-4-69-4-pro	P126_220-Asymptomatic-0-175-0-pro	P125_219-Asymptomatic-0-174-0-pro	P124_218-Asymptomatic-0-173-0-pro	P123_217-Asymptomatic-0-172-0-pro	P122_216-Asymptomatic-0-171-0-pro	P087_214-Critical-7-170-7-pro	P154_248-Asymptomatic-0-203-0-pro	P134_228-Asymptomatic-0-183-0-pro	P131_225-Asymptomatic-0-180-0-pro	P049_006-Mild-0-2-0-pro	P072_007-Death-2-6-1-pro	P139_233-Asymptomatic-0-188-0-pro	P140_234-Asymptomatic-0-189-0-pro	P153_247-Asymptomatic-0-202-0-pro	P136_230-Asymptomatic-0-185-0-pro	P180_274-Asymptomatic-0-229-0-pro	P179_273-Asymptomatic-0-228-0-pro	P085_213-Critical-6-164-6-pro	P177_271-Asymptomatic-0-226-0-pro	P098_108-Severe-2-92-0-pro	P062_068-Mild-0-95-0-pro	P010_168-Mild-0-162-0-pro	P112_113-Severe-2-96-0-pro	P171_265-Asymptomatic-0-220-0-pro	P092_020-Severe-0-17-0-pro	P091_021-Severe-0-16-0-pro	P099_019-Severe-0-18-0-pro	P077_107-Death-5-89-5-pro	P113_199-Severe-2-151-0-pro	P071_202-Mild-0-153-0-pro	P003_200-Mild-0-152-0-pro	P107_204-Severe-2-154-2-pro	P045_171-Mild-0-159-0-pro	P034_178-Mild-0-158-0-pro	P189_283-Asymptomatic-0-238-0-pro	P190_284-Asymptomatic-0-239-0-pro	P185_279-Asymptomatic-0-234-0-pro	P186_280-Asymptomatic-0-235-0-pro	P187_281-Asymptomatic-0-236-0-pro	P188_282-Asymptomatic-0-237-0-pro	P181_275-Asymptomatic-0-230-0-pro	P182_276-Asymptomatic-0-231-0-pro	P183_277-Asymptomatic-0-232-0-pro	P184_278-Asymptomatic-0-233-0-pro	P075_053-Death-3-48-3-pro	P105_047-Severe-1-46-1-pro	P078_030-Death-2-42-0-pro	P079_045-Death-0-43-0-pro	P028_004-Mild-0-1-0-pro	P042_167-Mild-0-146-0-pro	P051_160-Mild-0-147-0-pro	P056_176-Mild-0-144-0-pro	P032_170-Mild-0-145-0-pro	P030_141-Mild-0-142-0-pro	P055_174-Mild-0-143-0-pro	P015_163-Mild-0-140-0-pro	P026_169-Mild-0-141-0-pro	P160_254-Asymptomatic-0-209-0-pro	P159_253-Asymptomatic-0-208-0-pro	P083_083-Death-3-75-3-pro	P110_079-Severe-0-73-0-pro	P103_080-Severe-0-72-1-pro	P100_093-Severe-0-79-1-pro	P019_095-Mild-0-78-0-pro
IGLV7-43	54883.00405	77186.35553	44616.60937	80971.41899	43889.62886	51217.56446	43696.97683	91121.51985	93456.36668	31579.45735	127073.6352	109157.4468	148834.753	56992.8805	32708.33588	146475.7103	35557.07206	45898.98881	153773.4608	61754.38023	90555.71861	80646.99067	267062.9024	65505.17611	215746.6332	19680.51932	46611.60144	100921.3469	30706.24588	58098.70917	37499.60841	54890.293	124889.5508	107940.1746	61992.58745	186975.1273	120793.552	245651.21	72693.94247	220077.7394	87285.42494	103043.0067	56543.22066	96186.29851	95218.00952	42897.87163	138473.6339	7059.356821	167632.2461	186550.5878	36552.38949	70856.9767	103959.1884	108249.8267	34169.21942	164030.1077	68536.8236	120261.7457	65126.71914	96606.67537	95694.03978	124157.674	182578.701	443327.2783	139217.7415	116613.9535	69640.48403	139433.4211	23288.32633	41224.92076	35725.49771	189318.1128	51798.2239	121923.8458	28747.46935	93690.26433	92441.66663	31921.91674	119210.3258	96476.65118	198137.2393	88590.37539	221996.3483	86309.75464	62913.15664	145565.189	37250.26168	104707.9625	34595.22852	83371.62819	193593.5901	227137.6108	97853.30783	49279.88538	112984.3002	91471.2249	159586.6871	111785.0515	51521.66155	84690.59119	151520.2384	515328.6298	116672.8179	123925.6783	238763.9432	40303.50981	86293.05839	254969.3686	63478.84332	28287.06944	44531.9251	23440.37013	56101.57021	33629.15877	49293.70124	45381.13747	207988.4544	60516.99495	22651.45385	140729.877	65242.60018	87141.2894	54506.82175	46699.60122	411075.4474	95585.04865	116392.7693	81752.57885	104223.8993	39773.5912	133942.3927	189133.7208	100980.6533	317647.749	448865.6248
IGLV8-61	217355.3513	65273.79866	111507.8553	225730.095	167558.7801	131688.5576	41894.67697	11770.22656	17740.2425	27101.7868	12384.3785	222229.7641	475975.3054	88022.9053	189440.4989	264203.1277	155409.2478	86978.46151	370304.1982	13947.63544	15101.88169	138521.7958	929698.5758	121080.8271	139940.9039	284062.6745	119263.1664	416289.3977	25767.54695	213949.2298	65462.38297	198099.9321	282743.7327	174270.4228	180121.9655	44629.65674	473141.8667	131597.3827	68739.29191	518631.0334	370054.5989	370306.824	189512.5822	254816.5454	76849.258	88238.70148	460688.9888	59372.38388	52587.08984	294134.4578	148300.9105	321221.958	97594.14177	149365.9129	280181.9672	625197.9534	108993.9333	234951.0549	13429.99298	280523.5529	272171.3057	130534.7884	79183.86845	562482.3923	617263.1967	175860.7255	229459.9752	30223.23123	60062.18462	94515.6761	46355.90801	350235.6681	400898.3155	89352.0798	138706.5163	169713.456	356540.3768	64281.59161	196129.4139	200810.9104	136265.3179	130973.4851	406262.4472	67347.43175	85284.84152	227780.2443	183350.1817	98095.11	90283.7442	238624.7284	409823.2393	218132.1371	136380.4202	46137.01896	239621.9146	328599.4978	516590.1286	8211.6357	39264.83053	301703.3876	291862.2305	730287.14	202932.6395	408468.9246	554146.6317	113567.2593	84426.84783	424252.0778	260468.344	107907.0029	33642.72837	63009.83407	218192.1784	182266.7593	80926.40346	44008.74163	879708.4779	64570.48666	38197.82626	117358.2063	336801.1806	421507.8371	102256.8391	128624.5273	269901.9173	428545.8082	320454.6458	373171.5717	103466.6185	87402.78742	98282.40426	154734.0716	636300.4604	396417.9076	155299.8478
IGLV9-49	32276.25092	4465.134661	16020.2913	94736.55301	333743.9688	22667.42687	20516.02708	56264.8349	10843.38526	3203.329859	26220.216	60990.11138	467870.7394	123664.5219	2236.993501	30626.85825	50890.90512	26725.8796	86382.5533	27723.77107	7563.567426	26393.20973	68697.78914	7142.01174	27442.43959	974.5777747	16895.02471	54575.61151	34058.44129	23348.36619	10877.67276	99840.16998	4228.978499	78320.44057	23376.6826	706963.4529	26964.02897	175871.5991	46969.85697	75596.33594	6606.747899	77480.06641	22906.81917	387823.4328	83.72444003	32175.81363	79890.52946	21221.80885	188676.3799	30178.5247	89406.05993	148458.506	46873.27084	53447.25078	4708.496298	129158.5452	79054.70457	516.7766279	47242.43806	23221.47463	110617.6774	6380.195916	91487.46449	114370.1397	34049.19784	7308.618077	8850.27783	51520.59805	30086.43816	75060.5822	12490.92338	69952.27756	61664.46391	46036.24172	20334.95419	21332.09311	9221.260002	14143.09475	39613.59435	30230.09097	46495.0126	77925.91449	91593.65938	48608.25221	17634.75082	44991.27558	88274.10572	137374.3234	8721.793695	150260.6049	63232.24888	45230.40144	17770.93698	111360.321	35956.15717	3091.553143	77601.23327	42624.49083	2287.018943	15785.16084	63711.12535	72462.51557	14771.56866	2451.605022	49709.22154	24923.51418	43612.39928	61632.94421	79713.33345	29280.89213	108178.5605	73255.78586	3198.897499	37322.04583	11865.83248	3237.173915	271928.4231	8132.134211	7494.90211	34256.63207	48704.61936	90288.83084	13662.04454	3452.084491	87025.21182	87820.80449	49676.43697	14079.42534	16523.09674	19171.86944	24604.31839	280782.3588	267206.4283	288766.6665	41614.26541
IHH	17205.36228	17043.86135	64.44006656	6356.931248	4821.403107	114.2648277	910.00146	132.500056	15650.77404	59.96259556	11447.25089	2623.546854	219.0376439	3700.335483	3306.431711	64.64372732	68.68631887	400.3773375	5794.740618	28895.81017	209.3310277	549.2961941	40785.67335	4616.160209	3707.466625	4876.202789	6231.986013	16821.11735	2631.927074	5806.302013	8869.29262	13219.83592	9551.146657	8648.463268	6128.159109	13612.97198	12060.59565	6995.745788	37280.51269	144.8835205	2207.817244	315.5168796	0.916076422	400.1505662	3983.959318	12724.38977	2.050033293	5089.475639	17534.58907	9809.653482	300.8260897	5860.696163	63.07389	3935.80334	6580.42309	14314.04689	2738.450847	190.6273209	23252.52908	12.54756969	13253.41881	7682.209007	16755.05289	14054.11657	26786.19074	5348.365184	401.5519705	18072.97716	26.10948522	11124.15399	73.37533595	27454.50139	30283.27302	97.0117873	127.1636381	30380.98848	917.8629304	5073.032403	10969.57225	116.0506481	378.5123916	56.01705838	6018.757603	9803.034942	396.9287606	5809.912134	11471.39243	96.93582985	130.8318357	333.1971597	2948.581937	35938.95127	6932.955716	268.2804875	4390.441901	9255.91782	21787.34243	4288.961737	389.5491679	111.8205451	7844.633495	32282.49157	281.1242331	11720.37687	22325.41403	4866.94471	12559.80844	29740.50903	6365.627582	17627.92997	380.4749326	34584.55085	29592.42039	13218.25333	104.1495671	35.51250671	13991.37452	5870.441934	1697.123819	4540.230886	7082.391305	16110.16779	100.0606012	60.88011431	14985.57831	24942.30457	323.0801736	15854.33439	228.3073538	3008.331236	108.6891374	11537.80976	12784.63817	20372.05857	4340.346994
ILK	0.6724161	4237.088449	40.84520662	14206.84813	5775.949407	317.3282948	115.4700479	72.25029696	2917.179812	90.93434709	4858.489178	2972.367387	454.1674875	220.6424311	2263.167925	269.1718454	140.651991	308.3705182	5643.370212	209.0980179	257.9008983	2044.179521	527.686939	118.1063501	2251.927023	6627.343675	3107.159379	6193.184112	2734.485487	3040.888473	2096.481974	300.1916351	0.147801849	813.7278945	159.5440774	4403.811189	99.40990724	126.6159756	97.32403439	7321.65008	164.250118	667.6706194	2965.208568	446.3882774	284.1757638	14813.36346	0.53328695	221.2299914	128.182535	5467.98591	400.9580648	1434.211916	25.1219299	53.49755591	5.016670004	5189.562019	102.9624842	81.73333145	127.6467049	316.4230883	427.0675614	68.78687171	7583.815441	145.9489196	509.0220979	12130.35978	886.3447772	2172.060932	2391.632806	28.00410112	22.32141854	6513.354344	303.4931713	4759.409486	899.0121854	2645.369456	214.7817549	260.977085	5761.885874	136.7680463	70.33625084	32165.57637	4992.971339	234.8652986	466.395311	5322.345941	2125.998671	120.2659004	152.0200736	142.2184083	5657.075931	4175.279061	3448.040847	107.2069768	47.95496163	140.8969413	67.44141128	7.938129697	64.7321759	163.7095706	236.5468912	830.8438376	336.3196482	66.8874612	5703.138368	401.6074829	78.01841039	3466.852087	70.97720459	17659.08877	1285.444871	70.72497589	54.95364819	37.3275628	144.0408482	76.24496769	15770.02165	21592.37983	1618.669297	1979.847055	7988.619059	252.3119498	3363.687793	146.3979343	10031.21842	9296.11274	228.6198252	442.8999821	11378.98441	2702.057031	151.4730671	229.1299171	661.7979572	29.40964603	309.7381942
INHBC	1.915805337	663.601953	2873.732918	124.7347279	175.0259794	4382.972525	101.4378993	149.7817173	204.5498989	541.3161524	517.9385561	256.8758236	95.61807028	3215.208319	197.91305	160.6051245	2423.326618	203.9390391	4346.584481	9891.899795	11512.15555	3390.384237	13127.00769	94.44542339	188.2313	4054.920039	285.530757	70.51141315	48.16884769	215.59049	60.71354119	4733.155451	6933.46719	311.9572586	2997.282621	1200.371806	4439.248178	7829.130956	16375.29209	43.82249333	5204.105053	7345.513231	81.79182654	8775.299014	20.24938742	144.5051129	6571.71131	497.1337625	5195.107042	468.9921582	9360.943093	6610.401936	2527.188952	7259.184555	3553.054518	13981.70306	6856.445563	410.4822684	9640.969323	3816.954596	5756.702013	152.2436046	371.7457527	9174.427317	4014.543248	286.2022633	26045.04646	134.6821956	299.2434972	7018.349366	49.15237247	3336.748071	11763.93306	127.3972228	9622.990506	702.8185927	6331.415235	851.4191523	138.6469085	9012.285799	1969.184946	5358.564072	5343.790598	7956.622903	42.33302159	72.29398521	1210.844922	7949.844687	1378.391562	285.5560458	61.0023263	148.4519884	125.097649	5233.2465	2667.589999	1818.052468	8998.980615	5386.434929	446.9125993	4667.305639	8070.4125	2821.162104	5396.827689	8943.644944	100.487373	227.1875137	7319.870704	22466.7696	21.84569533	408.7145319	8555.357523	4193.388004	9260.677385	3221.182711	130.7359711	73.92766422	8080.266328	5275.6941	7054.561135	108.5133288	367.3382	2556.835431	41.7210222	84.31249598	209.0197497	8529.269559	303.2454608	3840.590126	77.03593987	167.0092302	2571.845247	3021.47676	21151.7481	8540.271149	45.05286815
INHBE	0.58981538	92.40430852	1154.764503	111.4744459	121.9660841	848.1055878	228.9413681	81.38173057	107.754146	648.8665723	298.7926102	344.6102462	115.8951179	1444.204342	201.0706497	200.8201972	111.8831164	268.8398584	1438.814522	2050.888722	2453.735012	663.2058866	2399.884684	3554.711622	86.48598178	406.2116543	107.9592642	93.72240954	207.6903336	237.3066938	220.0525407	981.5070295	1665.53026	413.471744	278.4371805	316.3658336	1320.819738	1762.768395	2667.676369	257.2642581	2182.203787	1903.740788	2.043514454	1586.038944	69.86913342	153.9815247	1.573362598	279.0660816	359.8000994	108.2638986	1190.451995	4158.87241	647.7378083	352.9993058	8.020002256	2626.19038	2318.890788	97.90499921	2505.701945	756.2914794	1725.001642	193.4642348	2066.211683	2105.489302	229.6145624	129.8669261	986.6532809	54.60175486	60.80148737	1902.65472	1132.735638	2518.143859	1610.417958	99.25142748	1869.197063	784.6179091	2664.133957	152.2870185	323.7710629	2201.721461	709.3033991	5042.146706	43.35679554	1302.190181	161.2155424	383.8029429	362.4797701	723.821362	2326.001803	296.0406977	195.5887229	215.722264	49.80059996	2603.103465	44.4567261	957.3236783	2139.318974	1070.439698	112.0279128	1227.421079	1793.829182	378.6382182	1124.168921	1989.344379	137.8551342	353.4947946	1159.023755	2661.575581	215.2786496	456.9166467	253.7692206	24.23249315	1745.487742	757.6029635	877.439448	88.93643718	2085.859011	4637.213	262.7637281	176.7149102	317.0242378	161.0567336	109.0794622	67.85793743	305.0181215	2666.070878	169.9588577	141.5323718	301.3847938	94.98777605	1006.990426	1216.630676	342.1323268	2029.685903	168.6140766
ITGA7	7622.083407	6709.45901	739.801087	4139.400399	250.2994277	3071.103929	2934.319418	14501.56929	4110.715808	227.7918185	554.9808067	3410.244257	256.3582151	353.784709	2507.540835	4897.174809	106.7677773	3122.05559	1784.897913	866.2600937	3876.487345	73.94949438	4385.979155	12534.63304	1719.891656	57.8170932	4187.371027	3771.667547	3504.67748	487.3785398	45.55547777	3529.896628	0.077309446	7377.511453	1636.964217	12683.30228	641.3393986	373.5588936	5794.364274	10101.57801	220.1844494	99.98863693	4333.165097	121.5525436	13.71161331	2589.945349	0.947211383	4569.020151	1335.383431	166.5806215	180.8679753	2673.635372	158.5183588	74.55958671	1141.811957	551.0448298	98.8737602	14214.88828	1476.012915	129.2749134	3250.117768	118.2506967	469.4670697	1484.422774	377.6679131	6172.271381	25884.30264	2529.121674	426.9939247	808.7874277	52700.57966	72.4256572	1293.596675	2228.443689	413.4017627	1135.659917	6477.132493	69.1459484	4643.727049	523.888749	2600.900981	2802.485513	21.39961793	78.27490469	7343.126153	92.46615659	6871.1949	38.48055387	27715.43326	2835.12736	4382.42641	14917.64128	8120.156402	341.1310663	217.6384	777.3326059	223.9569538	1.925512784	30091.47365	250.4794509	2813.480892	388.4869331	211.9645287	330.1600353	8508.472811	97.51765039	357.6292892	252.6533448	107.0860864	66.24702827	136.7974244	199.6440773	149.6420394	112.4173859	90.11372879	533.2571173	208.6520879	13417.43501	43.63936627	10264.16879	7403.552858	4894.090214	10785.88876	3329.684136	335.8039152	778.0940554	93.2484955	2260.695282	4607.073758	4100.522903	111.2295488	234.6610607	446.9991367	342.9346823	7200.138835
ITIH1	113150.8471	120171.8673	108103.1173	68140.90462	107100.4956	91518.59288	46946.95836	57239.85115	78865.56475	43698.91442	165526.4807	49374.93129	123836.5183	50243.68122	52833.18999	265647.5442	56233.61798	37509.42898	49755.10545	230653.214	34393.48912	62515.66669	71149.52328	56384.76098	98569.47968	93427.55742	73228.32419	178472.7366	52009.58623	119552.2064	110610.0608	230567.6703	111091.0688	54498.59362	130535.3005	542742.6395	185805.9686	168592.183	309127.445	100945.6901	98685.79328	84465.22007	45836.63102	66009.75898	73065.22975	65725.95824	73289.91852	103885.7854	99558.86826	72198.10998	68792.05772	26179.55638	64347.44433	74281.95062	57338.59844	670007.9554	155889.1075	53766.52012	115910.2408	100835.2529	26805.88693	145.8412915	175869.1817	123775.7083	693475.1498	108562.3259	128974.3652	100446.1456	56475.48011	110418.5588	82881.74169	149921.7694	105185.7789	96388.69041	142578.9751	41388.02713	55251.77376	58993.91324	112724.1605	81010.87726	40893.22859	11928.04273	87288.45794	100539.0886	76924.83321	87486.4647	129849.218	61952.25476	35844.68292	98306.20155	302781.0879	75707.84854	106734.5561	53885.67065	91605.28285	58980.47211	64851.17529	97352.88685	30636.02478	53847.54161	70173.53793	176100.4915	267738.0372	145431.1562	236210.7847	118274.8012	48344.53358	62370.22703	365414.7819	51926.30865	64195.92273	111146.4196	57239.52859	81723.26992	34216.19633	82538.1047	126528.8695	184139.7018	49866.52637	283827.3105	264584.938	57017.93816	156276.7833	158418.8748	764342.0149	103187.9685	176341.3984	91424.73314	36178.02045	72857.90898	726073.6343	211555.2906	277713.3182	234944.5343	56842.94613
ITIH2	542521.5764	478762.4505	170574.4395	96629.60007	564827.9597	556129.8	184480.6544	610073.496	289416.9436	40469.44266	222089.409	153486.1018	629979.3439	109137.7696	159927.6042	181510.6583	246824.9741	120829.139	189617.4734	189377.7641	144971.0043	32799.39765	71362.53033	142306.7827	100165.8748	709617.9461	72709.57085	210318.9531	100570.5745	115786.6053	114061.9408	130384.3095	116495.2794	56474.5876	398287.7797	115944.9203	51915.42492	34488.66727	88361.76464	38136.90643	193882.1298	545061.1809	221999.4136	428755.9748	112491.9079	367887.3235	410988.1523	449765.3362	87670.40608	286224.2634	60420.66784	136791.5009	192620.6512	58244.208	485491.8259	166045.7498	318515.9935	344536.9433	37639.95075	61546.00701	109820.0053	37155.56276	119067.3992	406251.51	191408.8499	244371.8025	81908.15516	380252.6377	142548.7566	482736.1057	26076.55815	393161.2579	548196.3816	442147.4951	574782.6744	147141.4624	244651.7573	326600.6078	261806.0643	163200.1118	438049.7127	23053.25267	355865.1425	702837.2793	382438.1048	425271.6683	411602.5886	292113.4943	68461.43253	428822.5151	276615.7409	101562.0891	56197.4824	53462.06452	587506.3747	258174.0192	155447.6025	104408.5042	46862.29536	283586.0381	28699.05993	88776.26609	32649.48738	71608.02219	142539.5856	790393.2222	168617.52	168246.6892	252784.7455	80030.17092	447024.1909	100066.2803	258578.1346	207842.4404	196581.0187	37561.81641	80141.32378	21917.6392	15088.35861	218420.3135	209771.5017	140903.1931	88849.59071	422598.0809	253517.257	45031.51704	402477.9163	75475.1867	113137.6089	221509.4097	18038.20123	58918.16794	308926.5457	156775.4451	65664.11717
ITIH3	2311.813466	2086.788019	37095.74695	40871.71442	3297.983304	2865.165222	2190.591316	21335.72878	2111.340488	2123.005657	13879.84599	18886.07206	14584.44686	2688.48659	2129.170873	43082.46151	94.94432831	21496.83536	536.2066517	2175.838361	27369.37501	34798.1826	610.7476815	23979.28597	359.0170186	2658.380131	185.4994145	98.34975529	49.66076866	928.9660424	27231.04638	217.1685778	17431.25014	279.8491422	51653.62503	192619.7327	122.6647349	1791.795544	2329.266423	3132.502336	2108.072969	10225.30531	2719.596005	2927.906159	59.18340441	2640.076319	24956.23657	7633.234619	3039.019423	21912.61011	1861.349931	11137.23674	3860.446462	54374.84451	40726.82703	24889.48174	10361.4597	13290.35241	2081.561675	89.5088267	209.5051196	327.4738274	487.372127	3764.488222	3203.137424	3042.026193	79651.51543	22691.96951	5468.920027	12553.9247	46052.0526	2503.675184	2742.40597	13205.70131	15486.64903	287.5556323	15769.20731	46.36156608	2936.879016	170.2873343	14795.71371	3555.044319	22146.08193	19338.24082	2341.896805	22716.99394	19857.62246	2186.293282	21868.67892	3010.757633	28719.54595	19694.43666	478.9142208	2011.607009	23563.87607	337.9178503	500.191325	18307.54993	15638.02089	1108.763035	346.4480353	212.1433139	18316.3885	464.6558875	16879.19652	285.4595618	2614.669114	344.2893833	17458.54296	71.95539577	2178.19725	8438.436142	249.0332338	19619.06885	335.4836531	172200.9516	1188.839539	55903.40237	47809.42751	53378.73146	40949.00992	117.2913445	26329.83865	45047.07776	36134.41231	204.1566196	2620.188355	157.622606	84.44511996	154.3982751	151444.3878	980.0098544	17699.43528	2138.675508	15651.23174
ITIH4	1701894.485	2254435.532	804124.4722	1095081.181	2290781.452	876468.3534	2214640.808	723046.1697	1154426.998	12469.9543	635923.7875	47168.01808	69169.25314	79337.80137	56302.59062	30079.27818	80803.27913	36036.38772	48963.15064	19206.05665	580110.9508	28503.71329	27280.27392	80913.91532	106851.6723	589667.1226	38219.53512	462472.5105	39646.09607	40669.38398	128548.0987	90748.77628	48131.34644	766287.3333	98303.43792	30922.45646	44240.8256	56347.00621	21109.04509	21424.51329	132605.2503	1586076.975	3379990.518	787518.5895	1087898.791	1416808.925	1029927.247	564741.0757	1562459.072	74695.77337	58514.24785	67817.55186	75823.0264	946999.2422	777499.3108	32865.62807	50284.74175	2939045.143	732746.2052	54777.87161	54180.14052	16997.68545	34739.17122	93276.10031	42790.59149	79914.6891	53493.28011	105799.0455	1283051.551	864546.695	32804.22727	2446077.291	1715811.367	1866648.308	1171155.246	2656485.279	37895.56155	1270157.825	3065237.004	1199038.106	25413.02582	46595.00633	660607.2609	686094.5314	3026586.454	957689.4452	3963245.052	2067782.789	28811.76905	1017407.413	52987.78699	33903.45481	1915909.237	37755.32546	1502543.682	65409.71761	48633.83926	48892.98771	22752.46841	44720.71101	36798.57216	140445.4901	83178.3345	17714.38303	38481.20501	71581.22771	21708.106	37109.39722	21515.89405	25076.76817	65745.09463	57528.98154	57712.12613	31149.24401	41645.31215	31201.30016	55628.8828	27037.5185	32245.8371	28575.70961	94242.11387	32442.61768	39051.99258	43921.42706	2171813.242	833213.9876	295509.3903	53393.19946	1668251.392	1935424.079	26048.76066	46440.86229	157610.4681	37040.74792	19269.60422
ITM2B	20.71657389	735.9246384	1140.902903	94.82211279	1763.175699	2968.958249	234.5100645	7532.211786	4716.606505	90.60154816	3240.178798	2780.433255	2963.829067	1027.809495	1932.321815	3147.385894	36.70753774	540.5591697	1216.359027	515.6177809	1322.807816	10685.74837	5566.946796	806.3670589	1080.642559	2052.960295	1401.152937	1443.531436	2010.613801	3620.526261	4570.681641	3711.559959	4924.665569	5072.351576	6006.691648	6361.276893	3743.592949	1591.475828	4301.745473	274.4321919	1194.663535	3833.230427	3307.778352	476.2849436	1914.107764	250.7864673	4465.971069	3516.191427	1128.29646	5885.905401	1042.687202	18620.63885	1846.835316	1080.299753	2316.379325	968.1925327	394.0438884	220.6156965	3668.698599	1839.832152	3419.376789	4459.442758	2432.660268	3071.44299	1665.879785	771.2379183	7456.750061	5360.533594	69.37977486	850.9035415	1188.824831	6118.748009	3601.310159	319.7309579	4401.737633	4286.46759	8790.715868	921.1176452	2893.290062	700.0423028	5318.665054	12392.96284	59.77303177	164.9520165	1944.752195	1325.083713	130.1882215	1033.909003	6242.201183	3041.942842	2704.366976	8773.991966	758.9395534	1304.339152	1563.46652	1171.934456	5499.701682	937.080452	137.6028979	1110.160814	498.1695065	4086.113038	1007.451705	6675.19159	5478.855428	1593.79976	161.9655213	316.6697353	38.83117556	240.9991126	60.62622884	121.236974	1436.395816	782.2447231	272.9038073	1541.748781	1894.809953	1458.791749	157.8136882	567.912456	1305.680765	5789.084783	903.1220251	289.7175231	573.4749918	3887.511803	6602.632486	1190.475537	775.1909372	893.261872	3421.564646	2054.360652	2376.72304	82.18433028	3187.987727
ITPR1	1000.788573	62.94958983	839.3025447	146.0594615	60.83294685	308.1895864	262.3182655	1008.131167	527.3955959	3691.503267	148.4423244	1096.276522	158.3297647	561.5869159	1639.322949	1255.639749	85.25544638	1180.773268	5522.189687	786.4582721	3956.906006	87.11609531	244.641972	1442.812698	71.07313745	1248.401273	928.2524052	90.29236502	127.5154418	59.73520905	7496.357442	175.8544067	0.003502851	1388.936473	554.883471	120.005631	181.0870611	6090.469749	1276.386456	1904.56191	383.1477286	82.45742856	23.9572667	95.49665263	51.92264729	214.5174163	1.655193632	496.1121207	501.0374513	157.3501334	860.9567621	17669.33251	227.6444681	282.7272909	36.00699614	1369.608277	27.1173825	265.3899273	289.294495	6169.181217	270.0525198	121.6038039	283.987716	197.1083805	3953.596217	312.9772199	248.7657825	263.908019	481.2275423	14.78234785	132.798196	279.0451637	273.5806965	38.02390628	209.5226452	165.8202973	2512.958359	143.7003864	176.7985601	143.8627465	102.8805022	2763.567834	129.7391726	4959.767131	266.1042347	231.8293506	116.169754	270.12641	2728.750095	446.9230337	5033.465638	236.153788	99.28177465	101.3947448	842.9946515	64.3874656	195.241285	102.0805382	199.4458823	223.6467508	3330.561231	186.9090472	5990.268107	196.0848846	367.3208403	249.481851	1462.447855	100.5672462	271.0639729	243.0688169	370.2087436	5573.50302	3113.951674	54.19178977	196.9852096	233.7363797	239.165866	7879.033316	13572.25979	1433.970868	1035.720368	208.4390264	1039.528955	3696.465415	311.4115322	5654.085288	74.46137586	616.2093621	216.9556167	241.1977322	4509.038959	1887.256199	152.4025936	2823.132273	5289.449074
