sampleID	P167_261-Asymptomatic-0-216-0-lipid	P168_262-Asymptomatic-0-217-0-lipid	P166_260-Asymptomatic-0-215-0-lipid	P175_269-Asymptomatic-0-224-0-lipid	P164_258-Asymptomatic-0-213-0-lipid	P161_255-Asymptomatic-0-210-0-lipid	P162_256-Asymptomatic-0-211-0-lipid	P169_263-Asymptomatic-0-218-0-lipid	P170_264-Asymptomatic-0-219-0-lipid	P060_147-Mild-0-133-0-lipid	P047_142-Mild-0-132-0-lipid	P040_145-Mild-0-131-0-lipid	P033_150-Mild-0-130-0-lipid	P088_144-Severe-0-136-0-lipid	P066_153-Mild-0-135-0-lipid	P061_149-Mild-0-134-0-lipid	P005_164-Asymptomatic-0-139-0-lipid	P001_158-Asymptomatic-0-138-0-lipid	P109_034-Severe-1-24-0-lipid	P119_036-Severe-1-26-1-lipid	P073_029-Death-1-27-1-lipid	P080_027-Death-0-21-1-lipid	P094_031-Severe-0-23-0-lipid	P076_025-Death-0-28-1-lipid	P057_188-Mild-0-163-0-lipid	P178_272-Asymptomatic-0-227-0-lipid	P027_148-Mild-0-120-0-lipid	P029_099-Mild-0-121-0-lipid	P039_140-Mild-0-122-0-lipid	P063_154-Mild-0-123-0-lipid	P081_139-Death-6-124-6-lipid	P118_138-Severe-3-126-3-lipid	P004_146-Mild-0-127-0-lipid	P016_143-Mild-0-128-0-lipid	P031_151-Mild-0-129-0-lipid	P050_069-Mild-0-59-0-lipid	P014_121-Mild-0-58-0-lipid	P097_063-Severe-1-57-1-lipid	P104_055-Severe-0-51-1-lipid	P018_065-Mild-0-53-0-lipid	P084_052-Critical-1-52-1-lipid	P150_244-Asymptomatic-0-199-0-lipid	P149_243-Asymptomatic-0-198-0-lipid	P146_240-Asymptomatic-0-195-0-lipid	P145_239-Asymptomatic-0-194-0-lipid	P147_241-Asymptomatic-0-196-0-lipid	P141_235-Asymptomatic-0-190-0-lipid	P144_238-Asymptomatic-0-193-0-lipid	P143_237-Asymptomatic-0-192-0-lipid	P070_102-Mild-0-115-0-lipid	P115_024-Severe-1-114-0-lipid	P086_136-Critical-2-116-2-lipid	P013_129-Mild-0-110-0-lipid	P074_075-Death-4-69-4-lipid	P156_250-Asymptomatic-0-205-0-lipid	P102_087-Severe-3-80-2-lipid	P095_092-Severe-2-84-2-lipid	P194_288-Asymptomatic-0-240-0-lipid	P108_120-Severe-3-100-2-lipid	P090_125-Severe-3-105-2-lipid	P096_040-Severe-0-38-1-lipid	P025_041-Mild-0-32-0-lipid	P117_026-Severe-1-31-0-lipid	P111_035-Severe-1-30-1-lipid	P093_039-Severe-1-37-1-lipid	P067_067-Mild-0-60-0-lipid	P082_071-Death-5-63-5-lipid	P020_072-Mild-0-64-0-lipid	P130_224-Asymptomatic-0-179-0-lipid	P129_223-Asymptomatic-0-178-0-lipid	P127_221-Asymptomatic-0-176-0-lipid	P126_220-Asymptomatic-0-175-0-lipid	P125_219-Asymptomatic-0-174-0-lipid	P124_218-Asymptomatic-0-173-0-lipid	P123_217-Asymptomatic-0-172-0-lipid	P122_216-Asymptomatic-0-171-0-lipid	P087_214-Critical-7-170-7-lipid	P154_248-Asymptomatic-0-203-0-lipid	P134_228-Asymptomatic-0-183-0-lipid	P131_225-Asymptomatic-0-180-0-lipid	P049_006-Mild-0-2-0-lipid	P072_007-Death-2-6-1-lipid	P139_233-Asymptomatic-0-188-0-lipid	P140_234-Asymptomatic-0-189-0-lipid	P153_247-Asymptomatic-0-202-0-lipid	P136_230-Asymptomatic-0-185-0-lipid	P180_274-Asymptomatic-0-229-0-lipid	P179_273-Asymptomatic-0-228-0-lipid	P085_213-Critical-6-164-6-lipid	P177_271-Asymptomatic-0-226-0-lipid	P098_108-Severe-2-92-0-lipid	P062_068-Mild-0-95-0-lipid	P010_168-Mild-0-162-0-lipid	P112_113-Severe-2-96-0-lipid	P171_265-Asymptomatic-0-220-0-lipid	P092_020-Severe-0-17-0-lipid	P091_021-Severe-0-16-0-lipid	P099_019-Severe-0-18-0-lipid	P077_107-Death-5-89-5-lipid	P113_199-Severe-2-151-0-lipid	P071_202-Mild-0-153-0-lipid	P003_200-Mild-0-152-0-lipid	P107_204-Severe-2-154-2-lipid	P045_171-Mild-0-159-0-lipid	P034_178-Mild-0-158-0-lipid	P189_283-Asymptomatic-0-238-0-lipid	P190_284-Asymptomatic-0-239-0-lipid	P185_279-Asymptomatic-0-234-0-lipid	P186_280-Asymptomatic-0-235-0-lipid	P187_281-Asymptomatic-0-236-0-lipid	P188_282-Asymptomatic-0-237-0-lipid	P181_275-Asymptomatic-0-230-0-lipid	P182_276-Asymptomatic-0-231-0-lipid	P183_277-Asymptomatic-0-232-0-lipid	P184_278-Asymptomatic-0-233-0-lipid	P075_053-Death-3-48-3-lipid	P105_047-Severe-1-46-1-lipid	P078_030-Death-2-42-0-lipid	P079_045-Death-0-43-0-lipid	P028_004-Mild-0-1-0-lipid	P042_167-Mild-0-146-0-lipid	P051_160-Mild-0-147-0-lipid	P056_176-Mild-0-144-0-lipid	P032_170-Mild-0-145-0-lipid	P030_141-Mild-0-142-0-lipid	P055_174-Mild-0-143-0-lipid	P015_163-Mild-0-140-0-lipid	P026_169-Mild-0-141-0-lipid	P160_254-Asymptomatic-0-209-0-lipid	P159_253-Asymptomatic-0-208-0-lipid	P083_083-Death-3-75-3-lipid	P110_079-Severe-0-73-0-lipid	P103_080-Severe-0-72-1-lipid	P100_093-Severe-0-79-1-lipid	P019_095-Mild-0-78-0-lipid
6.71_816.577064539634	20528922.31	43207630.23	25449739.96	34605141.45	40887931.82	31099389.51	38041478.13	24031301	26764204.24	38501361.44	38253421.48	34221327.96	53688790.15	44976061.32	28323864.36	40412204.68	23129577.44	16949384.9	28657171.45	43161934.27	21796682	25427304.96	28546312.74	26658888.26	46550825.06	33248444.76	43454796.69	25341947.6	45016332.35	34546199.96	17829754.02	24552659.13	51056451.52	39068231.06	49964224.65	21982183.57	21237394.97	27299533.31	27303661.08	24865488.44	30727203.32	24698142.41	20692472.07	25529792.45	38709455.57	31677621.54	22570607.63	25234736.63	30884117.62	69639787.84	49749657.82	22160541.86	40276068.4	31475101.61	38828857.67	20747879.06	37051919.07	18012019.17	37803633.86	39053104.48	20677659.85	31998916.47	32004777.18	45609015.78	44341910.86	34397506.51	29675810.46	24462008.09	37312158.69	48581730.06	37910535.62	50821828.46	36802689.96	24335683.53	28581066.94	39831626.14	17823837.49	22754717.21	27768624.59	39934371.94	28652894.91	30872596.46	32144184.62	42073052.15	27237256.01	34512748.68	34341897.51	24964062.68	19172645.52	16488427.56	21589881.1	60626750.97	32365838.86	37498693.46	52644480.93	39879495.85	25850238.89	45605235.06	19768870.37	48937476.13	39912475.42	22395444.52	33627051.47	40420715.29	31280518.18	54518733.56	23222902.5	24926652.31	25812105.06	42092357.32	33641802.98	76748015.17	35047797.27	43661158.65	49444240	13069231.46	23298487	24079337.96	25540578.26	19712762.9	19466497.67	37679025.95	35297491.29	40584524.34	34609421.21	22097218.48	47109705.84	47602247.56	35950262.59	31630938.52	20721624.24	23556071.03	12496833.39	34943799.14	25342488.12
6.72_854.591887397554	25335320.25	32890737.53	54077540.99	33671456.99	45613835.46	39683777.54	17964321.22	40036641.72	45493079.42	44900235.36	52372231.26	53308515.31	44679778.5	31357231.18	48356243.5	41145225.16	97235070.67	40343795.51	76359933.18	48604892.5	80205398.99	44883798.25	52337111.67	87956887.31	30733491.07	61961445.97	46090897.17	56769437.98	61265661.77	41574928.71	13847557.22	40958105.61	52544552.09	23091504.06	37690922.31	64497622.75	43865449.95	68161653.52	44470454.66	24080222.72	95405022.31	36617117.86	69328791.19	56107539.69	34946801.67	61776159.77	55279138.71	32484534.6	51662111.4	29861052.38	43252014.8	73721301.03	36929750.65	40290400.79	48123258.27	57557747.76	18672913.02	51957233.21	46826815.97	60587812.83	44617425.77	17691029.58	41893450.23	36663638.32	66817834.37	38067942.37	44314219.08	107084393.2	33644455.96	43751757.14	28700219.83	28837507.35	40523342.36	26718382.79	88498210.76	46011563.93	55076203.37	110199356.8	53623722.48	52383738.48	22706724.7	58251294.65	41489603.74	46550657.17	59629846.49	6829649.974	69529878.12	60119143.86	41132583.54	38204862.49	60300796.92	90168247.39	68941269.87	55770236.59	29510937.75	185848764.4	66357672.07	69136380.2	67798181.63	44100314	57290764.65	46190572.55	41430770.37	30636945.24	49317563.5	39170344.97	87450174.31	51284427.1	49288483.07	26513416.87	63881285.34	38237101.58	66251540.32	48156715.15	30880024.2	24385760.28	36630084.63	34309141.11	41700351.09	69499635.39	20534019.94	39009161.59	63398668.91	55312213.25	58186073.61	51075623.18	21710019.25	18508713.62	43157666.15	45715530.19	18215944.33	47952230.45	53893283.59	39862471.85	95202437.51
6.76_866.591669490854	2939482.745	3103071.632	2220852.151	3187471.021	2980246.775	4446029.745	2094386.536	2789877.902	5065576.456	2908274.557	2352150.775	3836893.352	3428805.901	3547155.369	3449610.091	3217580.799	3265108.309	6610992.185	2831732.98	2087784.512	2597682.815	2055581.609	9150548.646	1725372.969	3679391.312	2438013.412	3443087.099	2938954.642	5019135.987	3517797.08	1912274.295	4016161.349	4669519.923	3292498.172	4296297.683	1902677.066	4870501.498	2902059.131	3008275.197	2053386.713	1934056.294	3444762.015	2194914.65	3612354.174	1606391.157	2513668.966	2776915.614	3024013.37	4020167.768	2060690.508	4246732.548	5421211.218	3693784.477	1852121.738	3612773.682	3925372.151	2914473.947	4180082.251	3171593.83	3208096.424	2538023.13	1465684.957	4499860.225	4080678.077	3038087.064	3063065.617	3002495.881	4334868.991	2721778.973	3449764.923	2437142.123	4263684.858	2286814.402	2070202.292	3381649.368	2750069.271	2460486.59	1876825.714	3203554.582	3286091.918	2360616.527	3552280.503	3024854.877	2898357.151	2584140.04	2293517.841	3851341.56	3414939.899	2140659.151	5941360.784	3269234.324	2410767.846	2110051.222	3317733.946	2646970.223	4756064.939	5620601.522	4246769.516	1596381.013	3534197.516	2729656.835	2973273.113	2776680.497	3553222.908	2204698.483	3743453.592	4179980.862	3169666.148	3524989.162	3013103.518	3864733.454	3909297.558	5571996.53	4866573.522	5895750.907	1337790.836	3308010.427	2141806.949	2008652.301	3659746.59	2947664.41	4146020.662	2474729.553	3487591.328	4042102.399	3520696.599	2483157.663	3233090.347	3165120.482	2802306.759	2057748.655	2836217.719	3306093.623	3098542.195	3205623.803
6.81_812.582225222561	182882900.7	155814815.3	151282451.5	175052670	146068871.2	184308885.8	148268435.7	171283187.1	218627121.5	212010313.2	165944385	189579039.8	165298819.9	231233444.8	194235805.1	201131265.5	224966812.9	172836784.8	127508057.7	152416343.3	100630173.8	86275749.14	134020286.3	92112027.76	262329485.8	117689845.8	211986417.6	201035725.1	293533682.9	199549746.6	115280680.5	223010833.3	276276169.6	260764646.8	180606572.7	189436935.7	140850174.5	179104008.8	167162471.5	165898673.8	113259794.8	165009401.3	96348087.56	163849276.6	134548820.7	137482126.3	211684938.3	165441712.7	137293445.8	118836450.4	227126442.5	108124911	171429023	86673611.37	169244624.3	179199902.4	184863452.1	138588111	255798851	315053426.8	203988518.9	130362486.9	195491923	210950483.1	151809929.1	173718893.3	96715111.28	200198504.3	211958042	142711367.5	126846301.1	161106184.3	123086718.7	238082794.6	123269841.3	221508440.2	142645439.4	102079896.8	201249543.7	140511846.2	148682761.9	193417052.5	234146298.3	148873564.8	154823734.2	189392483.3	187115895.3	129858852.9	133655108.3	163317818.4	91885284.66	119941479.1	145177993.3	177362395.2	154365653	109568655.8	106954039.7	178203175.8	84824074.83	216521833.7	159733607.9	162248386	118991638.3	281936937.3	119079123.1	153716048.6	135802419.8	197068469.2	167303429.7	203154376.1	176295240.9	123176693.5	187066978	207935992.2	184932883.1	119947115.5	110647186.5	84879237.64	150803646.8	176189176.9	249866944.1	194167745.4	166936994.8	186024280.2	170344233.5	255037072.6	176664958.9	182626240.7	186155772.4	128855972.2	103900184.8	140423166	190183672.8	149357393.5	96968328.22
6.81_863.566048396341	34349651.72	49043755.58	49234511.98	53910413.34	46349467.76	40687888.93	74163044.14	65625813.51	38678086.2	37162471.47	35552167.92	55584680.49	40032310.2	44858597.52	38503688.29	61694942.21	48063929.46	21032781.82	42681437.58	62013335.61	76022666.73	20500035.52	46856978.28	40301116.3	44669607.24	48161646.05	42165930.68	56403036.52	41493759.85	36700643.07	33593939.92	31599068.08	57521829.26	38641977.84	36922104.63	46904111.95	56820707.89	54572276.12	62636176.8	39937880.94	38527205.72	35696159.53	46685971.73	32966070.12	48242874.38	54601986.88	66547064.99	39907703.92	48476104.26	56695025.36	36286190.81	49840398.88	44500778.67	38889345.53	46598728.38	41042705.7	35282265.17	41386969.14	43666392.05	47085588.94	38953853.75	39836510.02	37700431.03	118335846.3	62089131.99	51268471.22	26504260.43	55242029.88	39788984.97	33477322.71	49598053.47	35692806.67	35863614.9	49868162.14	38226585.87	28802955.54	58101935.08	40465266.8	34309053.72	54642032.79	63161162.23	28465268.36	39150158.85	48733739.37	42540244.74	51048401.99	37563910.72	63242404.27	43674772.87	32364837.67	23456010.1	91679977.22	43588128.55	55984854.53	47144014.84	68514742.93	66239053.05	50540705.84	31661017.53	50719158.58	39912092.76	40830155.14	44187685.81	41182259.79	69585441.37	33972577.6	36508704.59	30467939.11	38076043.72	49306524.52	44457487.81	47196300.15	30104870.86	40071034.34	54360846.32	43841750.01	55948176.09	33699241.39	31429435.68	73834928.39	39636379.02	36930304.21	37185251.79	52663648.6	35456821.13	47044168.2	29476845.89	37773879.06	36547255.57	53120632.85	33721255.93	47880021.33	52045878.37	42907774.09	34423243.37
6.83_812.582061426829	182882900.7	155814815.3	151282451.5	175052670	146068871.2	184308885.8	148268435.7	171283187.1	218627121.5	212010313.2	165944385	189579039.8	165298819.9	231233444.8	194235805.1	201131265.5	224966812.9	172836784.8	127508057.7	152416343.3	100630173.8	86275749.14	134020286.3	92112027.76	262329485.8	117689845.8	211986417.6	201035725.1	293533682.9	199549746.6	127610248.6	223010833.3	306003405.9	260764646.8	180606572.7	189436935.7	140850174.5	179104008.8	167162471.5	165898673.8	113259794.8	165009401.3	96348087.56	163849276.6	134548820.7	137482126.3	211684938.3	165441712.7	137293445.8	118836450.4	227126442.5	108124911	171429023	86673611.37	169244624.3	179199902.4	184863452.1	138588111	255798851	315053426.8	203988518.9	130362486.9	195491923	210950483.1	151809929.1	173718893.3	96715111.28	200198504.3	211958042	142711367.5	126846301.1	161106184.3	123086718.7	263010026	123269841.3	221508440.2	142645439.4	102079896.8	201249543.7	140511846.2	148682761.9	193417052.5	234146298.3	148873564.8	154823734.2	189392483.3	187115895.3	129858852.9	133655108.3	163317818.4	91885284.66	119941479.1	145177993.3	177362395.2	154365653	109568655.8	106954039.7	178203175.8	84824074.83	216521833.7	159733607.9	162248386	118991638.3	281936937.3	119079123.1	153716048.6	135802419.8	197068469.2	167303429.7	203154376.1	176295240.9	123176693.5	187066978	207935992.2	184932883.1	119947115.5	110647186.5	84879237.64	150803646.8	176189176.9	249866944.1	194167745.4	166936994.8	186024280.2	170344233.5	255037072.6	176664958.9	182626240.7	186155772.4	128855972.2	103900184.8	140423166	190183672.8	149357393.5	96968328.22
6.84_748.529111990854	11943407.27	9255998.328	14231766.4	8551840.378	11234423.14	9550713.187	12879154.36	15384665.29	11300064.11	15592330.74	14540305.72	16777564.06	15268483.66	22830849.56	18444841.93	7282801.124	12959610.1	7752892.435	12189337.45	15962480.31	13135556.95	38900054.67	10611717.41	3787631.358	18516507.88	11392285.33	16722214.81	19257547.99	24000248.05	12244310.25	4997707.678	11919382.81	20257202.67	17508328.6	12593611.02	6090890.052	12085415.07	9602326.064	9833153.364	15351061.33	13301089.48	10061312.37	8732272.267	7450045.194	12252394.22	11849902.05	16001583.7	9021296.442	11077919.44	12677602.34	15572531.49	21934252.48	11858353.95	18059848.25	9220232.138	12201365.25	14026163.31	7201179.725	15547515.88	18769786.47	9848284.744	23938209.95	11319409.92	16799481.37	10757551.26	11575785.28	12218120.53	10868761.88	14368487.24	12164708.62	8661342.58	12253580.43	12110849.16	9648570.308	7374343.444	10042050.36	5205293.713	8916247.048	14807957.33	12195567.1	8403077.425	6530226.239	7615408.548	8584870.431	12468433.71	16776693.4	14295498.22	8811348.164	12658503.5	9956499.5	17441670.45	12195735.68	8165955.334	11261103.33	14728349.07	7760870.352	11764147.3	18326637.59	14586547.52	12367479.31	14240251.19	7954475.686	9444990.537	17249303.39	13616847.69	12904469.91	13067304.46	15001579.5	11387557.12	13481293.83	17983141.48	11605515.14	14629712.69	16923116.02	29119438.54	10020128.84	8657080.329	9742912.335	20321496.6	8413580.947	8500259.772	12578150.91	15938195.88	14997506.94	8788047.866	18863130.57	11717136.23	19813024.93	7475904.692	9454282.143	5955615.95	11392879.25	9799139.272	11623953.11	5966926.405
6.84_786.566447125	127765329.9	97369737.56	112023239.5	85911778.01	71153556.83	74813111.9	140558853.3	77129527.34	76782746.03	151715389.5	87155998.37	121763475.6	98275218.68	143736207.6	95746121.92	77284267.52	76726648.76	87463893.46	70340000.67	151647919.1	37530303.24	63796943.96	62379098.62	95167077.1	105868476.1	85045319.75	113000920.7	95949694.43	103995731	79893035.99	63930500.58	87033310.13	137555699.9	85835301.63	118311878.3	143038598.7	94626077.14	86374728.53	57834688.37	112398645.2	128483684.4	51746494.44	116544955	74474101.7	95350197.97	113600795.4	120366336.8	76258891.31	79531093	108147653.8	82379564.01	85735434.94	111387766.2	46739877.47	92232569.19	83607542.21	98261586.05	92745570.6	154838530.7	119571287.5	102695142.3	103846128.1	143361301.6	107526235.5	107668102.1	90564415.68	48801678.11	80209373.61	89879755.15	110841706	110888095.6	102665317.9	105493563.3	151249767.7	81686905.49	125865981	77218763.18	85733657.36	97617209.19	108019500.7	96764478.27	65703061.13	139955203.2	105137026.7	73471387.52	130697284	77128531.35	49393613.37	86257787.72	62607995.6	79221513.04	76688359.45	59842590.07	94672098.76	47391680.92	73581334.5	82909946.27	151202014	84397253.18	96844488.47	92555700.87	84739080.12	88802757.73	77334017.13	96309141.46	105901201.2	88426963.51	77205653.45	73627018.02	82605586.63	98998846.41	134981677.7	92394069.25	81581874.42	107828617.6	38572602.93	99084918.32	71123580.41	87098919.47	77908441.65	102569356.6	73156228.89	80064470.05	54314512.74	69938371.36	95996251.12	141475862.1	121960248.2	116437181.4	111726163.7	64375698.37	86987827	101269644.7	79361235.23	62914871.49
6.89_764.52358907622	7299284.824	6127784.745	6816669.828	9343703.575	11805393.82	13600315.09	11675195.53	12501520.58	8708287.889	5073216.209	12344816.19	10972637.1	9642469.934	18002621.14	20868874.52	5107903.111	21017840.81	16835810.5	24636460.51	13194019.55	26825053.24	41011705	28022348.33	69573187.55	7921841.259	23017759.65	15379290.02	15634059.32	7707443.447	16776635.85	23325332.92	5481753.659	10638261.05	25911425.68	10471374.27	10714578.28	20337413.66	5524628.87	17984448.49	9226163.863	16200748.16	17721412.12	9328469.478	11684809.78	10823567.16	6966044.314	11894710.36	15198657.83	11677235.28	28093878.37	14754748.24	41184320.51	15530965.39	19547549.91	8028046.885	14722107.37	13482494.05	9974713.5	9015388.765	5370578.331	10734542.13	15194894.31	17436059.72	9583542.562	6471566.671	9237432.663	20733703.1	26081296.54	9348740.629	6299946.932	7607252.608	6359507.895	8986160.491	5773027.669	14185084.53	10715927.13	7352168.142	23647770.92	16551463.03	21020149.54	5168295.832	20096736.31	4376753.674	8300443.101	17844921.98	9840502.705	13925607.57	11634620.67	18187386.53	16808127.43	10570074.24	9809182.541	16743522.85	21592573.01	18713705.53	29101700.03	28155590.72	22251321.6	19551049.06	7240357.135	10525702.42	11277089.76	27893689.38	10247822.82	12680720.35	8164669.063	15527556.94	10512781.58	18790111.49	8494117.964	11797674.28	14778201.06	10331145.79	15539763.67	13453800.02	25383801.23	9657724.805	23818882.42	10443858.36	7887847.475	8033937.811	15833067.66	22658826.8	15846052.18	10550114.02	17448820.52	6241639.272	4559442.922	8298841.995	16370510.24	12232087.61	10225800.99	18264726.12	3856781.573	14366187.63
6.91_764.52416654878	6655493.319	6823862.529	5669916.033	5889739.342	3409303.872	10565325.97	12430248.78	15476656.94	8982748.034	3693548.05	10443655.66	9726386.5	7135138.359	12233348.12	4987346.759	3675265.888	15232003.13	13300775.32	18176615.28	11683416.6	23267954.52	48020653.09	26399691.66	55152608.22	7257480.282	18115958.76	16479364.77	12046548.32	7659070.923	13263226.47	19085889.07	5112589.98	13423111.98	17422614.7	8688937.043	6940027.648	15628381.37	4017508.096	16626742.37	6816952.952	6368983.515	20178969.31	6794079.182	8317242.564	10456992.01	5064915.676	7679224.987	5872857.176	8375212.012	18908340.7	9908108.705	28711613.53	16924252.07	15597754.27	5794206.374	13577298.53	12859819.33	3401238.407	7481107.482	3441121.541	13038480.34	13525291	16960940.67	11765772.06	5176256.41	6829983.34	20399274.95	23872039.86	9951892.954	4976182.492	9122181.462	4633338.355	6998943.463	4768367.489	10257399.49	7804078.494	4930806.919	19419166.13	20303702.7	18247700.78	3867985.129	26613148.88	2540850.704	8754834.673	5077313.871	7975996.838	6075035.792	20398625.16	13586651.52	13786308.6	10841011.83	9256034.247	10707662.81	22801479.41	15379337.69	20671893.64	16524124.57	20784795.28	9914624.542	5262705.912	15037294.38	7522803.329	23708504.2	8684680.332	8998226.368	5738155.838	10958130.02	2297955.843	12110682.03	8939707.105	7921434.228	6646840.878	6460877.132	15620830.35	17039766.55	20601252.12	3702780.519	20153995.47	6299718.291	2234693.747	6790588.636	14252186.58	16480420.93	14483837.71	8949735.055	7618782.251	4536758.605	3258262.007	8630200.68	12602107.11	9133103.533	8623579.568	6389544.531	2928983.067	10886498.73
6.91_766.539231128527	1289346.177	607693.1393	1062423.325	1070485.913	1381293.657	982087.528	1211187.407	1417071.919	940111.3166	682518.5492	960872.0918	1251560.54	1054537.392	1778495.825	1680500.501	490038.6006	1517291.208	1603351.452	1663712.556	1284509.623	4423936.191	4343382.268	125440.5287	11952508.18	936226.5196	2228968.724	1396149.218	1574922.275	707423.9926	1344787.87	1862132.597	669039.2224	1184851.873	2245097.369	1047153.341	1121836.912	1671029.391	700383.6424	1697823.561	1030383.908	1942356.106	1317183.539	2760464.782	1827116.954	1829249.631	1849471.917	1293953.699	2075571.17	1950375.173	3145039.508	1523530.388	588964.5001	1563504.145	2349076.881	716942.5231	1327817.657	1350620.768	1096677.463	1063856.465	647944.3565	851549.7407	1943401.079	1274772.417	1480063.765	650433.2941	1423631.112	2001636.834	2053315.224	993768.306	1109813.426	1347125.158	817636.9805	1654755.532	704435.9025	1524434.993	1320862.313	1331170.736	2257919.336	1105465.575	1492695.709	573055.2462	1290776.131	504888.5514	860860.1629	1466243.605	1395962.661	855185.0613	881360.4454	2871978.93	1685359.87	1111678.433	1115486.161	1240166.3	3056413.001	1854524.565	2144481.061	2572351.028	1471105.635	3276574.193	841064.5794	1204990.145	1061431.614	3422644.093	1063661.071	1836790.094	775876.7316	1511340.768	903304.9209	2686617.989	747200.1043	1282168.802	1021426.605	948727.0454	1287443.424	1622226.492	3416388.329	1367706.624	2630934.253	1159773.315	932533.4245	907195.7824	1399168.995	1815666.427	2018625.636	1086006.182	1720574.457	1035952.655	544584.3735	706097.3231	1646669.144	1188864.355	1111525.007	1978808.091	410529.7631	1094818.055
6.91_798.544326905488	1241799.855	1045161.963	1190929.645	889158.6984	1122329.678	911439.6861	1078838.305	966772.5211	1601648.222	1684871.485	971542.3343	1767092.397	1126427.8	1262367.693	953484.3431	772521.9026	711626.9033	1022656.367	1963033.442	1345191.117	1564874.848	1498069.941	1588155.417	2376522.592	2146767.119	960790.3362	1209605.471	1711407.771	1515912.459	886050.5509	1683379.533	1229312.741	1280525.283	1262313.367	1607218.734	1809369.643	914557.1991	1191835.663	1093266.875	2055939.378	1507894.932	860783.0921	1420138.691	1131583.515	1426906.015	1239566.275	1069264.794	995542.7342	1215398.438	2159707.991	1329289.117	2102268.378	1466162.69	1922783.951	1369717.697	1093264.668	1604205.979	1354582.34	1416539.826	1907709.736	1399320.272	1743708.916	1975509.458	1755861.286	752678.3544	1416172.246	1594761.883	817143.6692	2393992.356	1328115.156	1749296.602	1904828.091	1237077.355	824946.3685	753186.1745	887691.5498	2232998.853	736343.3838	1619293.643	909923.3438	1216198.134	2767347.903	1207359.091	1405474.781	1127892.55	1623926.787	1923686.493	953985.2413	1426359.803	1187678.68	1499345.862	823427.0952	575055.7718	537435.6963	1303514.741	778342.3306	1563999.763	1597376.667	1099080.409	1153539.317	1026639.045	583806.8782	945692.9918	1435109.175	1646217.195	1321520.351	1967523.539	1235116.177	1219273.892	843280.6613	1499454.372	1645396.996	1234560.918	1118805.246	2837564.152	1600193.188	1359168.053	1925455.571	1430280.8	1052196.496	1210082.237	960047.4208	1443812.653	1341697.554	1394818.449	1472215.3	1649172.942	1913234.349	1071609.709	737238.6365	1487162.925	1108407.945	918002.3533	979966.2872	954452.4253
6.93_838.596943210366	117553829.8	118732755.3	134481035.9	133795592.8	115073232.6	132919341.6	116842311.3	137753537.7	180382897.6	143729570.1	101297355.2	158245005.3	113966077.2	145160822.9	119472220.6	132820157.6	133363995.4	119495010.5	113614829	121734803.1	114744558.4	92118097.36	111113264.3	85519942.21	167952495.7	85899207.4	130289988.5	129320739.8	171789031.9	122922071.4	123132017.2	171619824	185583344.2	153415770.2	135941691.4	150941438.1	113346040.3	130369378.4	119148600	147187334.6	103757198.1	112504383.4	106371943.4	139726197.6	95439675.92	118664025.9	156188040.7	137112487.3	109829724.4	104204567.9	139207349.1	148091562.2	140230007	98691326.78	137412325.6	122439102	124049436.8	159100347.5	156453631.2	230933984.5	150577401.8	110301390.5	161840326.1	155044372.2	109337677.7	127201072.6	105979043.6	140872096.1	186831692.1	127680943.6	166836183.2	127046117.1	106877400.5	201889651.5	123968050.4	151993418.9	215251461.7	86859654.05	152004775.2	98817046.9	144829491.6	203473586.2	187938258.4	135209067.6	124071717.9	141073898.3	150540036.6	104811989.7	154479269.9	130151010.5	96218655.33	91645489.63	92100978.49	104902782	106524715.3	103074221.9	95873350.45	145231083.2	137517527.8	131669154.5	103612193.6	119269154.5	96944108.07	173775939.1	114416164.7	132803123.8	160827450.1	167011019.1	136070809.5	136543497.3	152613791.2	99844166.8	139265801.3	153686980.6	157013564	116178261.6	112441660.9	103140729.1	170045608.5	125695382.8	179000213.1	136029784.8	115569469.6	103370116.4	127930255.3	150018238.9	152565909.7	141736599.1	147947315.6	116088075	140292195.8	123629857.1	132775809	108391937.7	93966177.08
